time,id,class_id,confidence,x_min,x_max,y_min,y_max,border_left,border_right,border_top,border_bottom,pattern,matched
18.640,2576438061096,7,0.321,295.000,385.000,181.000,241.000,1,1,1,1,0,False
18.680,2576437883344,7,0.435,456.000,559.000,191.000,253.000,1,1,1,1,0,False
18.680,2576415909088,7,0.389,316.000,412.000,191.000,245.000,1,1,1,1,0,False
18.720,2576438009416,7,0.422,457.000,561.000,191.000,253.000,1,1,1,1,0,False
18.720,2576438008576,7,0.381,308.000,410.000,190.000,248.000,1,1,1,1,0,False
18.760,2576438015200,7,0.362,459.000,562.000,189.000,253.000,1,1,1,1,0,False
18.760,2576438014248,7,0.315,306.000,411.000,188.000,249.000,1,1,1,1,0,False
18.800,2576438017776,7,0.435,461.000,567.000,186.000,255.000,1,1,1,1,0,False
18.800,2576438016264,7,0.417,306.000,410.000,186.000,252.000,1,1,1,1,0,False
18.800,2576438052008,7,0.264,260.000,376.000,177.000,256.000,1,1,1,1,0,False
18.840,2576438058848,7,0.411,459.000,569.000,185.000,256.000,1,1,1,1,0,False
18.840,2576438056496,7,0.370,309.000,409.000,187.000,249.000,1,1,1,1,0,False
18.840,2576438057056,7,0.268,258.000,376.000,180.000,255.000,1,1,1,1,0,False
18.880,2576438058568,7,0.444,461.000,575.000,185.000,256.000,1,1,1,1,0,False
18.880,2576438061432,7,0.428,299.000,410.000,185.000,251.000,1,1,1,1,0,False
18.920,2576438052008,7,0.462,459.000,575.000,185.000,257.000,1,1,1,1,0,False
18.920,2576438061768,7,0.407,300.000,410.000,186.000,252.000,1,1,1,1,0,False
18.960,2576438060200,7,0.427,463.000,575.000,185.000,256.000,1,1,1,1,0,False
18.960,2576438061096,7,0.372,305.000,408.000,186.000,250.000,1,1,1,1,0,False
18.960,2576438059976,7,0.259,261.000,379.000,176.000,258.000,1,1,1,1,0,False
19.000,2576438061544,7,0.498,464.000,578.000,185.000,257.000,1,1,1,1,0,False
19.000,2576438060872,7,0.429,302.000,410.000,185.000,251.000,1,1,1,1,0,False
19.000,2576438061208,7,0.257,261.000,380.000,176.000,259.000,1,1,1,1,0,False
19.040,2576438062552,7,0.396,464.000,576.000,184.000,256.000,1,1,1,1,0,False
19.040,2576438061880,7,0.359,300.000,411.000,184.000,252.000,1,1,1,1,0,False
19.080,2576438062216,7,0.419,301.000,415.000,185.000,251.000,1,1,1,1,0,False
19.080,2576438061208,7,0.377,467.000,580.000,185.000,255.000,1,1,1,1,0,False
19.080,2576438062888,7,0.260,391.000,474.000,193.000,249.000,1,1,1,1,0,False
19.120,2576438062496,7,0.427,292.000,411.000,186.000,250.000,1,1,1,1,0,False
19.120,2576438062160,7,0.343,470.000,583.000,185.000,257.000,1,1,1,1,0,False
19.160,2576438062104,7,0.441,290.000,415.000,178.000,250.000,1,1,1,1,0,False
19.160,2576438062888,7,0.361,471.000,586.000,181.000,255.000,1,1,1,1,0,False
19.160,2576438062776,7,0.264,394.000,483.000,186.000,250.000,1,1,1,1,0,False
19.200,2576438061824,7,0.438,286.000,416.000,179.000,253.000,1,1,1,1,0,False
19.200,2576438084048,7,0.318,467.000,586.000,181.000,258.000,1,1,1,1,0,False
19.240,2576438052008,7,0.485,287.000,417.000,183.000,255.000,1,1,1,1,0,False
19.240,2576438083712,7,0.278,470.000,585.000,183.000,255.000,1,1,1,1,0,False
19.280,2576438084720,7,0.469,289.000,416.000,182.000,255.000,1,1,1,1,0,False
19.280,2576438084384,7,0.324,504.000,611.000,187.000,260.000,1,1,1,1,0,False
19.320,2576438085336,7,0.518,296.000,418.000,183.000,257.000,1,1,1,1,0,False
19.320,2576438085000,7,0.434,507.000,614.000,189.000,262.000,1,1,1,1,0,False
19.320,2576438085560,7,0.272,395.000,478.000,193.000,255.000,1,1,1,1,0,False
19.360,2576438086400,7,0.527,295.000,420.000,182.000,257.000,1,1,1,1,0,False
19.360,2576438086008,7,0.464,508.000,618.000,187.000,261.000,1,1,1,1,0,False
19.360,2576438086176,7,0.257,398.000,480.000,192.000,254.000,1,1,1,1,0,False
19.400,2576438087072,7,0.528,511.000,620.000,188.000,262.000,1,1,1,1,0,False
19.400,2576438086624,7,0.509,298.000,423.000,178.000,257.000,1,1,1,1,0,False
19.440,2576438086848,7,0.572,509.000,623.000,187.000,261.000,1,1,1,1,0,False
19.440,2576438086176,7,0.470,296.000,426.000,176.000,258.000,1,1,1,1,0,False
19.480,2576438087520,7,0.571,509.000,624.000,187.000,261.000,1,1,1,1,0,False
19.480,2576438087296,7,0.471,301.000,429.000,180.000,258.000,1,1,1,1,0,False
19.520,2576438083656,7,0.555,508.000,627.000,188.000,262.000,1,1,1,1,0,False
19.520,2576438084328,7,0.465,302.000,430.000,182.000,259.000,1,1,1,1,0,False
19.560,2576438084440,7,0.626,512.000,628.000,187.000,262.000,1,1,1,1,0,False
19.560,2576438084104,7,0.550,307.000,434.000,183.000,258.000,1,1,1,1,0,False
19.600,2576438085056,7,0.617,516.000,633.000,186.000,261.000,1,1,1,1,0,False
19.600,2576438084664,7,0.443,304.000,430.000,179.000,258.000,1,1,1,1,0,False
19.640,2576438085504,7,0.535,519.000,637.000,184.000,262.000,1,1,1,1,0,False
19.640,2576438085280,7,0.455,304.000,435.000,180.000,260.000,1,1,1,1,0,False
19.680,2576438085952,7,0.572,522.000,642.000,186.000,264.000,1,1,1,1,0,False
19.680,2576438085728,7,0.494,305.000,434.000,183.000,260.000,1,1,1,1,0,False
19.720,2576438086344,7,0.508,522.000,644.000,184.000,263.000,1,1,1,1,0,False
19.720,2576438086232,7,0.475,309.000,435.000,184.000,259.000,1,1,1,1,0,False
19.760,2576438086792,7,0.449,522.000,649.000,182.000,263.000,1,1,1,1,0,False
19.760,2576438086568,7,0.396,310.000,436.000,185.000,258.000,1,1,1,1,0,False
19.800,2576438087240,7,0.437,523.000,653.000,184.000,264.000,1,1,1,1,0,False
19.800,2576438087016,7,0.425,313.000,437.000,185.000,256.000,1,1,1,1,0,False
19.840,2576438083992,7,0.400,531.000,653.000,191.000,275.000,1,1,1,1,0,False
19.840,2576438087464,7,0.388,303.000,444.000,185.000,278.000,1,1,1,1,0,False
19.880,2576438071648,7,0.394,306.000,446.000,184.000,280.000,1,1,1,1,0,False
19.880,2576438071424,7,0.384,532.000,653.000,194.000,276.000,1,1,1,1,0,False
19.920,2576438072096,7,0.412,308.000,446.000,185.000,279.000,1,1,1,1,0,False
19.920,2576438071872,7,0.351,532.000,652.000,195.000,276.000,1,1,1,1,0,False
19.960,2576438072488,7,0.523,305.000,448.000,181.000,283.000,1,1,1,1,0,False
19.960,2576438072320,7,0.313,533.000,655.000,194.000,276.000,1,1,1,1,0,False
20.000,2576438073048,7,0.463,306.000,448.000,184.000,283.000,1,1,1,1,0,False
20.000,2576438072824,7,0.329,534.000,657.000,197.000,277.000,1,1,1,1,0,False
20.040,2576438073496,7,0.486,311.000,448.000,190.000,283.000,1,1,1,1,0,False
20.040,2576438073272,7,0.289,538.000,659.000,195.000,277.000,1,1,1,1,0,False
20.080,2576438074000,7,0.569,309.000,448.000,189.000,287.000,1,1,1,1,0,False
20.080,2576438073832,7,0.342,540.000,659.000,197.000,277.000,1,1,1,1,0,False
20.120,2576438074448,7,0.595,310.000,448.000,195.000,289.000,1,1,1,1,0,False
20.120,2576438074224,7,0.312,540.000,660.000,198.000,279.000,1,1,1,1,0,False
20.160,2576438075344,7,0.569,316.000,448.000,195.000,292.000,1,1,1,1,0,False
20.200,2576438071368,7,0.509,313.000,449.000,195.000,294.000,1,1,1,1,0,False
20.240,2576438071592,7,0.607,309.000,451.000,194.000,296.000,1,1,1,1,0,False
20.280,2576438071928,7,0.515,316.000,453.000,192.000,295.000,1,1,1,1,0,False
20.280,2576438074224,7,0.345,557.000,684.000,204.000,285.000,1,1,1,1,0,False
20.320,2576438072376,7,0.512,311.000,454.000,193.000,297.000,1,1,1,1,0,False
20.320,2576438072152,7,0.455,559.000,690.000,203.000,287.000,1,1,1,1,0,False
20.360,2576438072880,7,0.501,312.000,456.000,194.000,299.000,1,1,1,1,0,False
20.360,2576438072656,7,0.500,561.000,692.000,206.000,289.000,1,1,1,1,0,False
20.400,2576438073328,7,0.516,565.000,694.000,207.000,289.000,1,1,1,1,0,False
20.400,2576438073104,7,0.453,318.000,457.000,196.000,298.000,1,1,1,1,0,False
20.440,2576438073776,7,0.567,312.000,472.000,198.000,298.000,1,1,1,1,0,False
20.440,2576438073552,7,0.556,568.000,697.000,210.000,292.000,1,1,1,1,0,False
20.480,2576438074280,7,0.594,568.000,706.000,213.000,293.000,1,1,1,1,0,False
20.480,2576438074056,7,0.538,316.000,472.000,199.000,300.000,1,1,1,1,0,False
20.520,2576438074896,7,0.642,568.000,707.000,213.000,293.000,1,1,1,1,0,False
20.520,2576438074504,7,0.424,324.000,470.000,198.000,301.000,1,1,1,1,0,False
20.560,2576438075288,7,0.698,572.000,711.000,211.000,293.000,1,1,1,1,0,False
20.560,2576438128992,7,0.543,325.000,477.000,199.000,304.000,1,1,1,1,0,False
20.600,2576438129552,7,0.744,573.000,716.000,212.000,295.000,1,1,1,1,0,False
20.600,2576438129160,7,0.600,325.000,481.000,199.000,307.000,1,1,1,1,0,False
20.640,2576438130056,7,0.738,577.000,719.000,215.000,296.000,1,1,1,1,0,False
20.640,2576438129664,7,0.578,315.000,485.000,193.000,305.000,1,1,1,1,0,False
20.680,2576438130336,7,0.623,575.000,721.000,215.000,299.000,1,1,1,1,0,False
20.680,2576438130112,7,0.402,320.000,487.000,202.000,305.000,1,1,1,1,0,False
20.720,2576438130784,7,0.576,578.000,723.000,213.000,300.000,1,1,1,1,0,False
20.720,2576438130560,7,0.344,356.000,504.000,193.000,302.000,1,1,1,1,0,False
20.760,2576438131176,7,0.564,579.000,723.000,213.000,301.000,1,1,1,1,0,False
20.760,2576438130952,7,0.476,357.000,509.000,176.000,311.000,1,1,1,1,0,False
20.800,2576438131736,7,0.545,577.000,725.000,213.000,302.000,1,1,1,1,0,False
20.800,2576438131344,7,0.457,364.000,512.000,189.000,309.000,1,1,1,1,0,False
20.840,2576438132016,7,0.667,589.000,721.000,209.000,303.000,1,1,1,1,0,False
20.840,2576438131848,7,0.392,368.000,513.000,190.000,310.000,1,1,1,1,0,False
20.880,2576438132352,7,0.683,592.000,723.000,208.000,303.000,1,1,1,1,0,False
20.880,2576438132184,7,0.437,367.000,510.000,216.000,319.000,1,1,1,1,0,False
20.920,2576438132688,7,0.749,592.000,726.000,208.000,305.000,1,1,1,1,0,False
20.920,2576438132520,7,0.587,375.000,513.000,214.000,323.000,1,1,1,1,0,False
20.960,2576438132576,7,0.748,598.000,728.000,212.000,305.000,1,1,1,1,0,False
20.960,2576435351624,7,0.707,381.000,516.000,211.000,328.000,1,1,1,1,0,False
21.000,2576435352128,7,0.822,384.000,522.000,192.000,331.000,1,1,1,1,0,False
21.000,2576435351904,7,0.722,601.000,731.000,212.000,306.000,1,1,1,1,0,False
21.040,2576435353024,7,0.709,385.000,519.000,207.000,334.000,1,1,1,1,0,True
21.040,2576435353080,7,0.680,600.000,733.000,212.000,311.000,1,1,1,1,0,False
21.080,2576435353248,7,0.746,388.000,523.000,192.000,337.000,1,1,1,1,0,True
21.080,2576435353192,7,0.715,603.000,741.000,211.000,311.000,1,1,1,1,0,False
21.120,2576435353416,7,0.680,388.000,530.000,191.000,340.000,1,1,1,1,0,True
21.120,2576435353360,7,0.466,608.000,746.000,210.000,311.000,1,1,1,1,0,False
21.160,2576435353584,7,0.590,395.000,532.000,190.000,341.000,1,1,1,1,0,True
21.160,2576435353528,7,0.492,607.000,750.000,214.000,313.000,1,1,1,1,0,False
21.200,2576435353752,7,0.541,604.000,753.000,216.000,315.000,1,1,1,1,0,False
21.200,2576435353696,7,0.526,396.000,533.000,183.000,343.000,1,1,1,1,0,True
21.240,2576435353920,7,0.555,607.000,760.000,209.000,317.000,1,1,1,1,0,False
21.240,2576435353864,7,0.547,396.000,537.000,185.000,344.000,1,1,1,1,0,True
21.280,2576435354088,7,0.623,389.000,545.000,218.000,349.000,1,1,1,1,0,True
21.280,2576435354032,7,0.391,620.000,772.000,211.000,327.000,1,1,1,1,0,False
21.320,2576435354256,7,0.627,389.000,549.000,217.000,349.000,1,1,1,1,0,True
21.320,2576435354200,7,0.453,621.000,772.000,213.000,329.000,1,1,1,1,0,False
21.360,2576435354424,7,0.779,394.000,553.000,227.000,354.000,1,1,1,1,0,True
21.360,2576435354368,7,0.670,623.000,777.000,213.000,331.000,1,1,1,1,0,False
21.400,2576435354592,7,0.744,397.000,555.000,228.000,356.000,1,1,1,1,0,True
21.400,2576435354536,7,0.702,628.000,781.000,212.000,331.000,1,1,1,1,0,False
21.440,2576435354760,7,0.724,632.000,785.000,212.000,332.000,1,1,1,1,0,False
21.440,2576435354704,7,0.605,403.000,562.000,206.000,362.000,1,1,1,1,0,True
21.480,2576435354872,7,0.819,409.000,567.000,225.000,365.000,1,1,1,1,0,True
21.480,2576435354928,7,0.778,635.000,788.000,211.000,332.000,1,1,1,1,0,False
21.520,2576435355040,7,0.846,412.000,572.000,234.000,373.000,1,1,1,1,0,True
21.520,2576435355096,7,0.763,636.000,790.000,211.000,332.000,1,1,1,1,0,False
21.520,2576435354984,7,0.270,428.000,551.000,182.000,247.000,1,1,1,1,0,False
21.560,2576435355320,7,0.839,415.000,574.000,224.000,373.000,1,1,1,1,0,True
21.560,2576435355264,7,0.752,643.000,791.000,214.000,335.000,1,1,1,1,0,False
21.560,2576435355376,7,0.289,566.000,745.000,221.000,333.000,1,1,1,1,0,False
21.560,2576435355432,7,0.286,428.000,556.000,178.000,250.000,1,1,1,1,0,False
21.600,2576435355600,7,0.786,415.000,574.000,225.000,375.000,1,1,1,1,0,True
21.600,2576438100040,7,0.722,647.000,792.000,216.000,336.000,1,1,1,1,0,False
21.600,2576438100096,7,0.295,433.000,558.000,183.000,249.000,1,1,1,1,0,False
21.640,2576438100208,7,0.916,637.000,801.000,221.000,337.000,1,1,1,1,0,False
21.640,2576438100152,7,0.817,419.000,589.000,238.000,379.000,1,1,1,1,0,True
21.640,2576438100264,7,0.333,437.000,560.000,185.000,248.000,1,1,1,1,0,False
21.680,2576438100600,7,0.893,650.000,806.000,224.000,336.000,1,1,1,1,0,True
21.680,2576438100712,7,0.830,428.000,592.000,230.000,383.000,1,1,1,1,0,True
21.680,2576438100656,7,0.340,438.000,563.000,185.000,252.000,1,1,1,1,0,False
21.720,2576438100992,7,0.882,654.000,812.000,224.000,341.000,1,1,1,1,0,True
21.720,2576438100880,7,0.622,431.000,596.000,238.000,384.000,1,1,1,1,0,True
21.720,2576438100936,7,0.355,444.000,566.000,178.000,251.000,1,1,1,1,0,False
21.760,2576438101272,7,0.934,661.000,818.000,226.000,345.000,1,1,1,1,0,True
21.760,2576438101160,7,0.909,443.000,606.000,250.000,390.000,1,1,1,1,0,True
21.760,2576438101216,7,0.399,448.000,565.000,180.000,252.000,1,1,1,1,0,False
21.800,2576438101552,7,0.965,656.000,829.000,229.000,346.000,1,1,1,1,0,True
21.800,2576438101440,7,0.935,445.000,610.000,246.000,390.000,1,1,1,1,0,True
21.800,2576438101496,7,0.426,449.000,569.000,179.000,253.000,1,1,1,1,0,False
21.840,2576438101832,7,0.995,646.000,831.000,227.000,349.000,1,1,1,1,0,True
21.840,2576438101720,7,0.956,454.000,615.000,248.000,390.000,1,1,1,1,0,True
21.840,2576438101776,7,0.408,453.000,570.000,181.000,253.000,1,1,1,1,0,False
21.880,2576438102112,7,0.977,650.000,833.000,229.000,347.000,1,1,1,1,0,True
21.880,2576438102000,7,0.974,456.000,621.000,249.000,394.000,1,1,1,1,0,True
21.880,2576438102056,7,0.408,456.000,571.000,179.000,252.000,1,1,1,1,0,False
21.920,2576438102392,7,0.976,451.000,629.000,240.000,395.000,1,1,1,1,0,True
21.920,2576438102280,7,0.957,654.000,834.000,228.000,351.000,1,1,1,1,0,True
21.920,2576438102336,7,0.459,459.000,572.000,177.000,254.000,1,1,1,1,0,False
21.960,2576438102672,7,0.973,651.000,835.000,227.000,352.000,1,1,1,1,0,True
21.960,2576438102560,7,0.963,454.000,638.000,247.000,403.000,1,1,1,1,0,True
21.960,2576438102616,7,0.531,456.000,575.000,177.000,253.000,1,1,1,1,0,False
22.000,2576438102952,7,0.975,619.000,837.000,227.000,362.000,1,1,1,1,0,True
22.000,2576438102840,7,0.962,459.000,640.000,244.000,410.000,1,1,1,1,0,True
22.000,2576438102896,7,0.566,458.000,578.000,178.000,255.000,1,1,1,1,0,False
22.040,2576438103120,7,0.973,462.000,649.000,246.000,415.000,1,1,1,1,0,True
22.040,2576438103232,7,0.913,632.000,836.000,230.000,363.000,1,1,1,1,0,True
22.040,2576438103176,7,0.565,461.000,577.000,179.000,256.000,1,1,1,1,0,False
22.040,2576438103288,7,0.281,306.000,397.000,193.000,242.000,1,1,1,1,0,False
22.080,2576438103512,7,0.971,469.000,648.000,254.000,426.000,1,1,1,1,0,True
22.080,2576438103568,7,0.912,690.000,848.000,243.000,367.000,1,1,1,1,0,True
22.080,2576438103624,7,0.594,464.000,579.000,180.000,259.000,1,1,1,1,0,False
22.080,2576438103680,7,0.277,307.000,393.000,194.000,241.000,1,1,1,1,0,False
22.120,2576438103904,7,0.977,477.000,660.000,258.000,430.000,1,1,1,1,0,True
22.120,2576438103848,7,0.961,686.000,852.000,244.000,371.000,1,1,1,1,0,True
22.120,2576438103960,7,0.660,467.000,579.000,182.000,261.000,1,1,1,1,0,False
22.120,2576438104016,7,0.280,310.000,394.000,195.000,242.000,1,1,1,1,0,False
22.160,2576435278064,7,0.988,490.000,659.000,286.000,428.000,1,1,1,1,0,True
22.160,2576435278008,7,0.957,687.000,853.000,245.000,371.000,1,1,1,1,0,True
22.160,2576435278120,7,0.627,469.000,578.000,184.000,262.000,1,1,1,1,0,False
22.160,2576435278176,7,0.300,306.000,395.000,193.000,240.000,1,1,1,1,0,False
22.200,2576435278456,7,0.994,493.000,669.000,282.000,433.000,1,1,1,1,0,True
22.200,2576435278400,7,0.945,694.000,859.000,243.000,375.000,1,1,1,1,0,True
22.200,2576435278512,7,0.566,472.000,581.000,182.000,259.000,1,1,1,1,0,False
22.200,2576435278568,7,0.259,302.000,394.000,192.000,239.000,1,1,1,1,0,False
22.240,2576435278792,7,0.995,499.000,667.000,288.000,440.000,1,1,1,1,0,True
22.240,2576435278736,7,0.926,700.000,861.000,247.000,379.000,1,1,1,1,0,True
22.240,2576435278848,7,0.477,473.000,584.000,183.000,259.000,1,1,1,1,0,False
22.240,2576435278904,7,0.273,301.000,393.000,192.000,240.000,1,1,1,1,0,False
22.280,2576435279128,7,0.984,498.000,677.000,288.000,441.000,1,1,1,1,0,True
22.280,2576435279072,7,0.937,695.000,865.000,251.000,386.000,1,1,1,1,0,True
22.280,2576435279184,7,0.391,474.000,586.000,186.000,261.000,1,1,1,1,0,False
22.280,2576435279240,7,0.279,301.000,396.000,194.000,241.000,1,1,1,1,0,False
22.320,2576435279464,7,0.986,502.000,684.000,293.000,450.000,1,1,1,1,0,True
22.320,2576435279408,7,0.942,706.000,863.000,247.000,375.000,1,1,1,1,0,True
22.320,2576435279520,7,0.284,478.000,586.000,184.000,262.000,1,1,1,1,0,False
22.320,2576435279576,7,0.255,302.000,394.000,193.000,240.000,1,1,1,1,0,False
22.360,2576435279800,7,0.975,704.000,873.000,246.000,381.000,1,1,1,1,0,True
22.360,2576435279744,7,0.974,504.000,695.000,287.000,455.000,1,1,1,1,0,True
22.360,2576435279856,7,0.274,301.000,398.000,194.000,242.000,1,1,1,1,0,False
22.360,2576435279912,7,0.274,502.000,611.000,191.000,262.000,1,1,1,1,0,False
22.400,2576435280136,7,0.908,708.000,878.000,246.000,382.000,1,1,1,1,0,True
22.400,2576435280080,7,0.719,504.000,711.000,273.000,463.000,1,1,1,1,0,True
22.400,2576435280192,7,0.315,303.000,397.000,195.000,241.000,1,1,1,1,0,False
22.400,2576435280248,7,0.305,504.000,610.000,190.000,263.000,1,1,1,1,0,False
22.440,2576435280472,7,0.987,698.000,886.000,249.000,384.000,1,1,1,1,0,True
22.440,2576435280416,7,0.982,513.000,710.000,313.000,463.000,1,1,1,1,0,True
22.440,2576435280528,7,0.350,306.000,395.000,197.000,242.000,1,1,1,1,0,False
22.440,2576435280584,7,0.330,506.000,615.000,188.000,264.000,1,1,1,1,0,False
22.480,2576435280808,7,0.995,713.000,897.000,249.000,389.000,1,1,1,1,0,True
22.480,2576435280752,7,0.994,513.000,707.000,321.000,465.000,1,1,1,1,0,True
22.480,2576435280864,7,0.370,312.000,401.000,196.000,242.000,1,1,1,1,0,False
22.480,2576435280920,7,0.344,510.000,616.000,188.000,264.000,1,1,1,1,0,False
22.520,2576435281144,7,0.991,519.000,717.000,324.000,470.000,1,1,1,1,0,True
22.520,2576435281088,7,0.989,696.000,897.000,244.000,390.000,1,1,1,1,0,True
22.520,2576435281200,7,0.400,509.000,623.000,186.000,264.000,1,1,1,1,0,False
22.520,2576435281256,7,0.364,315.000,404.000,200.000,242.000,1,1,1,1,0,False
22.560,2576435281480,7,0.988,522.000,723.000,326.000,479.000,1,1,1,1,0,True
22.560,2576435281424,7,0.988,695.000,902.000,242.000,395.000,1,1,1,1,0,True
22.560,2576435281536,7,0.369,318.000,409.000,200.000,242.000,1,1,1,1,0,False
22.560,2576435281592,7,0.355,513.000,625.000,192.000,263.000,1,1,1,1,0,False
22.600,2576435281816,7,0.995,536.000,737.000,329.000,485.000,1,1,1,1,0,True
22.600,2576435281760,7,0.976,688.000,904.000,241.000,399.000,1,1,1,1,0,True
22.600,2576435281872,7,0.398,511.000,629.000,191.000,265.000,1,1,1,1,0,False
22.600,2576435298376,7,0.295,316.000,407.000,203.000,244.000,1,1,1,1,0,False
22.640,2576435298600,7,0.998,541.000,740.000,334.000,492.000,1,1,1,1,0,True
22.640,2576435298544,7,0.948,678.000,909.000,245.000,404.000,1,1,1,1,0,True
22.640,2576435298656,7,0.377,511.000,616.000,194.000,275.000,1,1,1,1,0,False
22.640,2576435298712,7,0.302,318.000,408.000,203.000,243.000,1,1,1,1,0,False
22.680,2576435298936,7,0.998,553.000,748.000,342.000,506.000,1,1,1,1,0,True
22.680,2576435298880,7,0.876,734.000,917.000,260.000,409.000,1,1,1,1,0,True
22.680,2576435298992,7,0.417,514.000,617.000,195.000,275.000,1,1,1,1,0,False
22.680,2576435299048,7,0.383,315.000,410.000,200.000,242.000,1,1,1,1,0,False
22.720,2576435299272,7,0.997,558.000,753.000,344.000,510.000,1,1,1,1,0,True
22.720,2576435299216,7,0.929,738.000,920.000,265.000,414.000,1,1,1,1,0,True
22.720,2576435299328,7,0.532,517.000,623.000,201.000,278.000,1,1,1,1,0,False
22.720,2576435299384,7,0.391,314.000,407.000,199.000,241.000,1,1,1,1,0,False
22.760,2576435299608,7,0.997,564.000,761.000,337.000,509.000,1,1,1,1,0,True
22.760,2576435299552,7,0.885,729.000,922.000,261.000,417.000,1,1,1,1,0,True
22.760,2576435299664,7,0.536,522.000,629.000,201.000,278.000,1,1,1,1,0,False
22.760,2576435299720,7,0.460,312.000,408.000,195.000,240.000,1,1,1,1,0,False
22.800,2576435299944,7,0.999,569.000,771.000,345.000,518.000,1,1,1,1,0,True
22.800,2576435299888,7,0.909,732.000,928.000,261.000,423.000,1,1,1,1,0,True
22.800,2576435300000,7,0.594,525.000,635.000,201.000,279.000,1,1,1,1,0,False
22.800,2576435300056,7,0.409,312.000,404.000,197.000,239.000,1,1,1,1,0,False
22.840,2576435300336,7,0.951,576.000,775.000,354.000,525.000,1,1,1,1,0,True
22.840,2576435300280,7,0.907,767.000,932.000,284.000,421.000,1,1,1,1,0,True
22.840,2576435300392,7,0.608,526.000,643.000,202.000,283.000,1,1,1,1,0,False
22.840,2576435300448,7,0.388,314.000,404.000,200.000,241.000,1,1,1,1,0,False
